Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-03-01 00:00:00,38,24.0,1.0,35.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.53472,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,269.463,1.0,92.4521,1.0,618.467,1.0,0.0,1.0,0.0,1.0,16.1142,1.0,0.412194,1.0
2017-03-01 01:00:00,38,24.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.02792,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,259.626,1.0,91.8671,1.0,618.131,1.0,0.0,1.0,-0.0051666,151.0,16.1737,1.0,0.201931,1.0
2017-03-01 02:00:00,38,30.0,1.0,49.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.74403,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,262.604,1.0,92.7231,1.0,617.761,1.0,0.0,1.0,0.0,1.0,16.035,1.0,0.354419,1.0
2017-03-01 03:00:00,38,34.0,1.0,47.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.10958,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,260.516,1.0,92.9597,1.0,617.491,1.0,0.0,1.0,0.0,1.0,15.6035,1.0,0.145436,1.0
2017-03-01 04:00:00,38,30.0,1.0,49.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.58125,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,277.712,1.0,92.3674,1.0,617.141,1.0,0.0,1.0,0.0,1.0,15.3124,1.0,0.660222,1.0
2017-03-01 05:00:00,38,22.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.70181,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,299.384,1.0,91.1054,1.0,617.22,1.0,0.0,1.0,0.0,1.0,14.4575,1.0,0.944567,1.0
2017-03-01 06:00:00,38,27.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.68028,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,261.246,1.0,91.5797,1.0,617.592,1.0,0.0,1.0,0.0,1.0,13.9664,1.0,0.430197,1.0
2017-03-01 07:00:00,38,27.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.05194,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,288.922,1.0,91.0543,1.0,618.073,1.0,0.0,1.0,22.9947,1.0,13.9122,1.0,0.688574,1.0
2017-03-01 08:00:00,38,25.0,1.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.05,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,52.6225,1.0,77.5331,1.0,618.307,1.0,0.0,1.0,224.873,1.0,17.6251,1.0,0.352805,1.0
2017-03-01 09:00:00,38,48.0,1.0,79.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.7822,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,143.702,1.0,73.3367,1.0,618.667,1.0,0.0,1.0,415.996,1.0,19.4935,1.0,0.552835,1.0
2017-03-01 10:00:00,38,68.0,1.0,114.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.1389,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,160.124,1.0,69.4489,1.0,618.851,1.0,0.0,1.0,647.271,1.0,20.7236,1.0,0.903093,1.0
2017-03-01 11:00:00,38,44.0,1.0,83.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,52.1578,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,107.047,1.0,61.2099,1.0,618.573,1.0,0.0,1.0,814.499,1.0,22.4078,1.0,0.725233,1.0
2017-03-01 12:00:00,38,45.0,1.0,68.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,76.7736,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,187.103,1.0,54.7046,1.0,618.157,1.0,0.0,1.0,898.193,1.0,24.0042,1.0,0.465979,1.0
2017-03-01 13:00:00,38,39.0,1.0,71.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,94.8467,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,94.0989,1.0,52.1511,1.0,617.467,1.0,0.0,1.0,627.752,1.0,24.5943,1.0,0.324636,1.0
2017-03-01 14:00:00,38,38.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,89.4836,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,181.093,1.0,48.3242,1.0,616.367,1.0,0.0,1.0,899.742,1.0,25.8974,1.0,1.18328,1.0
2017-03-01 15:00:00,38,22.0,1.0,41.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,74.2093,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,245.128,1.0,44.6968,1.0,615.528,1.0,0.0,1.0,792.62,1.0,26.4686,1.0,1.25558,1.0
2017-03-01 16:00:00,38,24.0,1.0,38.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.6354,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,283.726,1.0,55.7596,1.0,615.162,1.0,0.5,1.0,425.842,1.0,24.3133,1.0,0.323912,1.0
2017-03-01 17:00:00,38,7.0,1.0,14.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,31.6219,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,282.307,1.0,88.1897,1.0,616.504,1.0,12.0,1.0,11.2609,1.0,15.6472,1.0,1.36358,1.0
2017-03-01 18:00:00,38,10.0,1.0,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.4657,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,304.569,1.0,88.6706,1.0,616.645,1.0,0.0,1.0,8.20517,1.0,15.9483,1.0,0.396469,1.0
2017-03-01 19:00:00,38,27.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.1693,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,278.426,1.0,90.7783,1.0,616.909,1.0,0.5,1.0,0.245375,1.0,16.0022,1.0,0.288591,1.0
2017-03-01 20:00:00,38,32.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.17417,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,298.399,1.0,92.2635,1.0,617.147,1.0,0.0,1.0,-0.003875,151.0,15.9867,1.0,0.27161,1.0
2017-03-01 21:00:00,38,22.0,1.0,33.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.72042,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,297.874,1.0,91.5287,1.0,617.714,1.0,0.0,1.0,-0.003875,151.0,16.0185,1.0,0.358954,1.0
2017-03-01 22:00:00,38,13.0,1.0,34.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.71542,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,267.12,1.0,90.5579,1.0,617.916,1.0,0.0,1.0,0.0,1.0,16.2188,1.0,0.248846,1.0
2017-03-01 23:00:00,38,42.0,1.0,71.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.19861,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,233.957,1.0,90.3301,1.0,618.17,1.0,0.0,1.0,0.0,1.0,16.445,1.0,0.200381,1.0
2017-03-02 00:00:00,38,37.0,1.0,61.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.985278,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,292.136,1.0,92.4306,1.0,618.173,1.0,0.0,1.0,0.0,1.0,16.1825,1.0,0.265128,1.0
