Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-05-01 00:00:00,38,13.0,1.0,35.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,225.691,1.0,84.7971,1.0,619.799,1.0,0.0,1.0,-0.0103333,151.0,16.7439,1.0,0.114557,1.0
2017-05-01 01:00:00,38,18.0,1.0,47.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,292.893,1.0,85.7628,1.0,619.581,1.0,0.0,1.0,-0.0051666,151.0,16.695,1.0,0.171475,1.0
2017-05-01 02:00:00,38,18.0,1.0,55.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,255.208,1.0,86.8703,1.0,619.179,1.0,0.0,1.0,0.0,1.0,16.3758,1.0,0.131703,1.0
2017-05-01 03:00:00,38,17.0,1.0,34.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,259.689,1.0,87.6564,1.0,618.931,1.0,0.0,1.0,-0.0103333,151.0,15.9107,1.0,0.223816,1.0
2017-05-01 04:00:00,38,13.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,260.004,1.0,88.1807,1.0,618.754,1.0,0.0,1.0,-0.0142083,151.0,15.7004,1.0,0.342359,1.0
2017-05-01 05:00:00,38,18.0,1.0,49.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,291.951,1.0,87.9601,1.0,618.742,1.0,0.0,1.0,0.0,1.0,15.675,1.0,0.219743,1.0
2017-05-01 06:00:00,38,23.0,1.0,49.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,249.48,1.0,87.9724,1.0,618.784,1.0,0.0,1.0,0.135333,1.0,15.9878,1.0,0.133914,1.0
2017-05-01 07:00:00,38,28.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,271.61,1.0,88.5196,1.0,618.877,1.0,0.0,1.0,8.59604,1.0,15.9096,1.0,0.157119,1.0
2017-05-01 08:00:00,38,29.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,315.532,1.0,83.6168,1.0,619.41,1.0,0.0,1.0,157.512,1.0,17.294,1.0,0.0279004,1.0
2017-05-01 09:00:00,38,29.0,1.0,58.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,89.0971,1.0,78.3046,1.0,619.8,1.0,0.0,1.0,159.442,1.0,18.8992,1.0,0.163738,1.0
