Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-09-01 00:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.41833,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,288.598,1.0,0.4,151.0,619.641,1.0,0.0,1.0,-0.011625,151.0,17.2578,1.0,0.138532,1.0
2017-09-01 01:00:00,38,0.0,151.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.17028,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,224.633,1.0,0.400139,151.0,619.733,1.0,0.0,1.0,-0.0155,151.0,17.2961,1.0,0.245787,1.0
2017-09-01 02:00:00,38,0.0,151.0,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.44819,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,303.411,1.0,0.400139,151.0,619.46,1.0,0.0,1.0,-0.0051666,151.0,17.1554,1.0,0.225936,1.0
2017-09-01 03:00:00,38,0.0,151.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.84778,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,254.099,1.0,0.4,151.0,619.258,1.0,0.0,1.0,-0.0103333,151.0,16.8983,1.0,0.281159,1.0
2017-09-01 04:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.18694,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,259.357,1.0,0.4,151.0,619.275,1.0,0.0,1.0,0.0,1.0,16.6224,1.0,0.190595,1.0
2017-09-01 05:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.50236,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,285.332,1.0,0.4,151.0,619.44,1.0,0.0,1.0,0.0,1.0,15.9496,1.0,0.472393,1.0
2017-09-01 06:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.2793,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,269.358,1.0,0.4,151.0,619.507,1.0,0.0,1.0,0.42975,1.0,15.2511,1.0,0.171012,1.0
2017-09-01 07:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.62625,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,238.284,1.0,0.400139,151.0,619.85,1.0,0.0,1.0,53.4729,1.0,16.4385,1.0,0.0794702,1.0
2017-09-01 08:00:00,38,0.0,151.0,16.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.2021,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,121.725,1.0,0.4,151.0,620.172,1.0,0.0,1.0,251.115,1.0,19.7156,1.0,0.501625,1.0
2017-09-01 09:00:00,38,0.0,151.0,9.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.9633,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,88.3604,1.0,0.4,151.0,620.331,1.0,0.0,1.0,472.129,1.0,21.1256,1.0,0.284112,1.0
2017-09-01 10:00:00,38,0.0,151.0,995.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.7249,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,184.99,1.0,0.400139,151.0,620.467,1.0,0.0,1.0,673.002,1.0,22.9618,1.0,0.213133,1.0
2017-09-01 11:00:00,38,1.0,1.0,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,51.861,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,66.9288,1.0,0.400833,151.0,620.055,1.0,0.0,1.0,836.204,1.0,25.0496,1.0,0.270882,1.0
2017-09-01 12:00:00,38,4.0,1.0,7.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,54.0881,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,52.9574,1.0,0.400278,151.0,619.429,1.0,0.0,1.0,927.275,1.0,26.1524,1.0,1.42797,1.0
2017-09-01 13:00:00,38,1.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,45.7744,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,74.5463,1.0,0.401111,151.0,618.598,1.0,0.0,1.0,881.216,1.0,27.5665,1.0,0.677196,1.0
2017-09-01 14:00:00,38,0.0,151.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,38.3426,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,57.8474,1.0,0.401944,151.0,617.946,1.0,0.0,1.0,795.545,1.0,28.021,1.0,1.45024,1.0
2017-09-01 15:00:00,38,0.0,151.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,36.8569,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.0393,1.0,0.40125,151.0,617.493,1.0,0.0,1.0,788.95,1.0,28.5257,1.0,1.80433,1.0
2017-09-01 16:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,37.2858,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,92.706,1.0,0.400417,151.0,617.225,1.0,0.0,1.0,569.547,1.0,27.9674,1.0,1.66078,1.0
2017-09-01 17:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,37.3665,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,92.733,1.0,0.400833,151.0,617.208,1.0,0.0,1.0,388.541,1.0,27.5921,1.0,1.3898,1.0
2017-09-01 18:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.6429,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,92.2587,1.0,0.4,151.0,617.451,1.0,0.0,1.0,66.8167,1.0,25.4119,1.0,0.63784,1.0
2017-09-01 19:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.4978,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,295.396,1.0,0.4,151.0,617.936,1.0,0.0,1.0,0.839792,1.0,22.2892,1.0,1.01383,1.0
2017-09-01 20:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.1743,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,305.035,1.0,0.4,151.0,618.427,1.0,0.0,1.0,-0.0051666,151.0,20.5881,1.0,0.543333,1.0
2017-09-01 21:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.7049,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,328.879,1.0,0.4,151.0,618.939,1.0,0.0,1.0,0.0,1.0,20.0396,1.0,0.29177,1.0
2017-09-01 22:00:00,38,0.0,151.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.1339,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.885,1.0,0.400139,151.0,619.783,1.0,0.0,1.0,-0.0155,151.0,20.1201,1.0,0.801222,1.0
2017-09-01 23:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.8956,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,296.014,1.0,0.400833,151.0,619.92,1.0,0.0,1.0,0.0,1.0,19.4264,1.0,0.641814,1.0
2017-09-02 00:00:00,38,0.0,151.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.8103,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,318.065,1.0,0.400417,151.0,619.859,1.0,0.0,1.0,0.0,1.0,19.0814,1.0,0.590488,1.0
2017-09-02 01:00:00,38,0.0,151.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.1857,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,308.677,1.0,0.4,151.0,619.524,1.0,0.0,1.0,-0.0051666,151.0,18.9606,1.0,0.536303,1.0
2017-09-02 02:00:00,38,0.0,151.0,4.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.296,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,343.788,1.0,0.4,151.0,619.096,1.0,0.0,1.0,0.0,1.0,18.91,1.0,0.134014,1.0
2017-09-02 03:00:00,38,3.0,151.0,2.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.2053,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,307.428,1.0,0.4,151.0,618.749,1.0,0.0,1.0,-0.0051666,151.0,18.75,1.0,0.360976,1.0
2017-09-02 04:00:00,38,1.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.8628,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,272.406,1.0,0.4,151.0,618.62,1.0,0.0,1.0,0.0,1.0,18.074,1.0,0.159824,1.0
2017-09-02 05:00:00,38,0.0,151.0,0.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.33,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,292.901,1.0,0.4,151.0,618.772,1.0,0.0,1.0,0.0,1.0,18.1357,1.0,0.164492,1.0
