Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-11-01 00:00:00,38,11.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.40667,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,288.046,1.0,97.4807,1.0,619.201,1.0,8.5,1.0,0.0,1.0,16.6878,1.0,0.22018,1.0
2017-11-01 01:00:00,38,11.0,1.0,28.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.79611,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,189.673,1.0,98.9364,1.0,618.702,1.0,2.0,1.0,0.0,1.0,16.3454,1.0,0.0823512,1.0
2017-11-01 02:00:00,38,8.0,1.0,31.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.90514,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,270.022,1.0,98.8239,1.0,617.935,1.0,0.0,1.0,0.0,1.0,16.045,1.0,0.124737,1.0
2017-11-01 03:00:00,38,8.0,1.0,33.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.16806,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,228.636,1.0,97.9736,1.0,617.57,1.0,0.0,1.0,0.0,1.0,15.6707,1.0,0.116978,1.0
2017-11-01 04:00:00,38,9.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.46847,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,281.872,1.0,95.9106,1.0,617.559,1.0,0.0,1.0,0.0,1.0,15.6554,1.0,0.164195,1.0
2017-11-01 05:00:00,38,17.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.24097,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,259.285,1.0,95.9725,1.0,617.935,1.0,0.0,1.0,0.0,1.0,15.6579,1.0,0.0731279,1.0
2017-11-01 06:00:00,38,15.0,1.0,35.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.29931,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,236.167,1.0,95.4892,1.0,618.08,1.0,0.0,1.0,0.5045,1.0,15.7617,1.0,0.0647197,1.0
2017-11-01 07:00:00,38,19.0,1.0,56.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.15819,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,237.312,1.0,97.6131,1.0,618.766,1.0,0.0,1.0,32.1616,1.0,15.774,1.0,0.108166,1.0
2017-11-01 08:00:00,38,25.0,1.0,62.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.90722,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,51.7673,1.0,84.3236,1.0,619.053,1.0,0.0,1.0,245.149,1.0,18.6926,1.0,0.111155,1.0
2017-11-01 09:00:00,38,39.0,1.0,75.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.5817,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,83.1012,1.0,75.0518,1.0,619.417,1.0,0.5,1.0,433.561,1.0,21.2606,1.0,0.135818,1.0
