Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-06-01 00:00:00,38,24.0,1.0,38.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.01306,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,213.15,1.0,59.5467,151.0,619.774,1.0,0.0,1.0,-0.0103333,151.0,18.1843,1.0,0.323794,1.0
2017-06-01 01:00:00,38,19.0,1.0,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.10347,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.95823,1.0,60.904,151.0,619.349,1.0,0.0,1.0,0.0,1.0,17.9922,1.0,0.0202933,1.0
2017-06-01 02:00:00,38,27.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.05097,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,193.875,1.0,63.2039,151.0,618.787,1.0,0.5,1.0,-0.0090416,151.0,17.3967,1.0,0.288871,1.0
2017-06-01 03:00:00,38,26.0,1.0,41.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.10778,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,131.786,1.0,64.5279,151.0,618.723,1.0,0.0,1.0,-0.0051666,151.0,17.5001,1.0,0.133054,1.0
2017-06-01 04:00:00,38,27.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.03139,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,322.37,1.0,64.9272,151.0,618.834,1.0,0.0,1.0,0.0,1.0,17.2439,1.0,0.101954,1.0
2017-06-01 05:00:00,38,25.0,1.0,40.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.03931,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,243.619,1.0,64.2206,151.0,619.114,1.0,0.0,1.0,0.0,1.0,17.0372,1.0,0.175496,1.0
2017-06-01 06:00:00,38,23.0,1.0,56.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.16569,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,199.306,1.0,63.784,151.0,619.247,1.0,0.0,1.0,1.05596,1.0,16.7961,1.0,0.0822121,1.0
2017-06-01 07:00:00,38,28.0,1.0,58.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.54792,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,267.508,1.0,63.5142,151.0,619.711,1.0,0.0,1.0,39.5465,1.0,17.1557,1.0,0.0835225,1.0
2017-06-01 08:00:00,38,34.0,1.0,67.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.62125,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,143.027,1.0,57.1936,151.0,620.169,1.0,0.0,1.0,186.294,1.0,18.9204,1.0,0.114361,1.0
2017-06-01 09:00:00,38,40.0,1.0,58.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.3737,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,87.4837,1.0,45.4853,151.0,620.079,1.0,0.0,1.0,425.672,1.0,21.7736,1.0,0.586756,1.0
