Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-12-01 00:00:00,38,32.0,1.0,69.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.62111,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,127.284,1.0,91.0832,1.0,617.994,1.0,0.0,1.0,0.0,1.0,18.2833,1.0,0.429213,1.0
2017-12-01 01:00:00,38,24.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.176,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,147.812,1.0,94.2262,1.0,617.649,1.0,0.0,1.0,0.0,1.0,17.314,1.0,0.16068,1.0
2017-12-01 02:00:00,38,24.0,1.0,50.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.84694,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,158.085,1.0,95.9922,1.0,616.916,1.0,0.0,1.0,0.0,1.0,17.1549,1.0,0.134902,1.0
2017-12-01 03:00:00,38,29.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.35181,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,171.446,1.0,95.6717,1.0,616.582,1.0,0.0,1.0,0.0,1.0,17.1615,1.0,0.181273,1.0
2017-12-01 04:00:00,38,32.0,1.0,51.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.89,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,206.641,1.0,95.1507,1.0,616.59,1.0,0.0,1.0,0.0,1.0,17.2628,1.0,0.100942,1.0
2017-12-01 05:00:00,38,41.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.91778,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,178.7,1.0,95.0612,1.0,616.867,1.0,0.0,1.0,0.0,1.0,17.319,1.0,0.157455,1.0
2017-12-01 06:00:00,38,40.0,1.0,80.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.70208,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,150.625,1.0,95.2654,1.0,617.19,1.0,0.0,1.0,0.0011666,1.0,17.2938,1.0,0.243619,1.0
2017-12-01 07:00:00,38,47.0,1.0,78.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.79694,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,171.802,1.0,95.3725,1.0,617.604,1.0,0.0,1.0,6.58717,1.0,17.3636,1.0,0.185205,1.0
2017-12-01 08:00:00,38,44.0,1.0,76.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.00611,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,131.518,1.0,95.9731,1.0,618.073,1.0,0.0,1.0,59.046,1.0,17.7243,1.0,0.250163,1.0
2017-12-01 09:00:00,38,57.0,1.0,89.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.52236,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,119.608,1.0,93.1851,1.0,618.691,1.0,0.0,1.0,81.9281,1.0,18.1933,1.0,0.169081,1.0
